Pas	Proportion
9149	0.99240
9150	0.99240
9151	0.99240
9152	0.99240
9153	0.99240
9154	0.99240
9155	0.99240
9156	0.99240
9157	0.99240
9158	0.99240
9159	0.99240
9160	0.99240
9161	0.99240
9162	0.99240
9163	0.99240
9164	0.99240
9165	0.99240
9166	0.99240
9167	0.99240
9168	0.99240
9169	0.99240
9170	0.99240
9171	0.99240
9172	0.99240
9173	0.99240
9174	0.99240
9175	0.99240
9176	0.99240
9177	0.99240
9178	0.99240
9179	0.99240
9180	0.99240
9181	0.99240
9182	0.99240
9183	0.99240
9184	0.99240
9185	0.99240
9186	0.99240
9187	0.99240
9188	0.99240
9189	0.99240
9190	0.99240
9191	0.99240
9192	0.99240
9193	0.99240
9194	0.99240
9195	0.99240
9196	0.99240
9197	0.99240
9198	0.99240
9199	0.99240
9200	0.99240
9201	0.99240
9202	0.99240
9203	0.99240
9204	0.99240
9205	0.99240
9206	0.99240
9207	0.99240
9208	0.99240
9209	0.99240
9210	0.99240
9211	0.99240
9212	0.99240
9213	0.99240
9214	0.99240
9215	0.99240
9216	0.99240
9217	0.99240
9218	0.99240
9219	0.99240
9220	0.99240
9221	0.99240
9222	0.99240
9223	0.99240
9224	0.99240
9225	0.99240
9226	0.99240
9227	0.99240
9228	0.99240
9229	0.99240
9230	0.99240
9231	0.99240
9232	0.99240
9233	0.99240
9234	0.99240
9235	0.99240
9236	0.99240
9237	0.99240
9238	0.99240
9239	0.99240
9240	0.99240
9241	0.99240
9242	0.99240
9243	0.99240
9244	0.99240
9245	0.99240
9246	0.99240
9247	0.99240
9248	0.99240
9249	0.99240
9250	0.99240
9251	0.99240
9252	0.99240
9253	0.99240
9254	0.99240
9255	0.99240
9256	0.99240
9257	0.99240
9258	0.99240
9259	0.99240
9260	0.99240
9261	0.99240
9262	0.99240
9263	0.99240
9264	0.99240
9265	0.99240
9266	0.99240
9267	0.99240
9268	0.99240
9269	0.99240
9270	0.99240
9271	0.99240
9272	0.99240
9273	0.99240
9274	0.99240
9275	0.99240
9276	0.99240
9277	0.99240
9278	0.99240
9279	0.99240
9280	0.99240
9281	0.99240
9282	0.99240
9283	0.99240
9284	0.99240
9285	0.99240
9286	0.99240
9287	0.99240
9288	0.99240
9289	0.99240
9290	0.99240
9291	0.99240
9292	0.99240
9293	0.99240
9294	0.99240
9295	0.99240
9296	0.99240
9297	0.99240
9298	0.99240
9299	0.99240
9300	0.99240
9301	0.99240
9302	0.99240
9303	0.99240
9304	0.99240
9305	0.99240
9306	0.99240
9307	0.99240
9308	0.99240
9309	0.99240
9310	0.99240
9311	0.99240
9312	0.99240
9313	0.99240
9314	0.99240
9315	0.99240
9316	0.99240
9317	0.99240
9318	0.99240
9319	0.99240
9320	0.99240
9321	0.99240
9322	0.99240
9323	0.99240
9324	0.99240
9325	0.99240
9326	0.99240
9327	0.99240
9328	0.99240
9329	0.99240
9330	0.99240
9331	0.99240
9332	0.99240
9333	0.99240
9334	0.99240
9335	0.99240
9336	0.99240
9337	0.99240
9338	0.99240
9339	0.99240
9340	0.99240
9341	0.99240
9342	0.99240
9343	0.99240
9344	0.99240
9345	0.99240
9346	0.99240
9347	0.99240
9348	0.99240
9349	0.99240
9350	0.99240
9351	0.99240
9352	0.99240
9353	0.99240
9354	0.99240
9355	0.99240
9356	0.99240
9357	0.99240
9358	0.99240
9359	0.99240
9360	0.99240
9361	0.99240
9362	0.99240
9363	0.99240
9364	0.99240
9365	0.99240
9366	0.99240
9367	0.99240
9368	0.99240
9369	0.99240
9370	0.99240
9371	0.99240
9372	0.99240
9373	0.99240
9374	0.99240
9375	0.99240
9376	0.99240
9377	0.99240
9378	0.99240
9379	0.99240
9380	0.99240
9381	0.99240
9382	0.99240
9383	0.99240
9384	0.99240
9385	0.99240
9386	0.99240
9387	0.99240
9388	0.99240
9389	0.99240
9390	0.99240
9391	0.99240
9392	0.99240
9393	0.99240
9394	0.99240
9395	0.99240
9396	0.99240
9397	0.99240
9398	0.99240
9399	0.99240
9400	0.99240
9401	0.99240
9402	0.99240
9403	0.99240
9404	0.99240
9405	0.99240
9406	0.99240
9407	0.99240
9408	0.99240
9409	0.99240
9410	0.99240
9411	0.99240
9412	0.99240
9413	0.99240
9414	0.99240
9415	0.99240
9416	0.99240
9417	0.99240
9418	0.99240
9419	0.99240
9420	0.99240
9421	0.99240
9422	0.99240
9423	0.99240
9424	0.99240
9425	0.99240
9426	0.99240
9427	0.99240
9428	0.99240
9429	0.99240
9430	0.99240
9431	0.99240
9432	0.99240
9433	0.99240
9434	0.99240
9435	0.99240
9436	0.99240
9437	0.99240
9438	0.99240
9439	0.99240
9440	0.99240
9441	0.99240
9442	0.99240
9443	0.99240
9444	0.99240
9445	0.99240
9446	0.99240
9447	0.99240
9448	0.99240
9449	0.99240
9450	0.99240
9451	0.99240
9452	0.99240
9453	0.99240
9454	0.99240
9455	0.99240
9456	0.99240
9457	0.99240
9458	0.99240
9459	0.99240
9460	0.99240
9461	0.99240
9462	0.99240
9463	0.99240
9464	0.99240
9465	0.99240
9466	0.99240
9467	0.99240
9468	0.99240
9469	0.99240
9470	0.99240
9471	0.99240
9472	0.99240
9473	0.99240
9474	0.99240
9475	0.99240
9476	0.99240
9477	0.99240
9478	0.99240
9479	0.99240
9480	0.99240
9481	0.99240
9482	0.99240
9483	0.99240
9484	0.99240
9485	0.99240
9486	0.99240
9487	0.99240
9488	0.99240
9489	0.99240
9490	0.99240
9491	0.99240
9492	0.99240
9493	0.99240
9494	0.99240
9495	0.99240
9496	0.99240
9497	0.99240
9498	0.99240
9499	0.99240
9500	0.99240
9501	0.99240
9502	0.99240
9503	0.99240
9504	0.99240
9505	0.99240
9506	0.99240
9507	0.99240
9508	0.99240
9509	0.99240
9510	0.99240
9511	0.99240
9512	0.99240
9513	0.99240
9514	0.99240
9515	0.99240
9516	0.99240
9517	0.99240
9518	0.99240
9519	0.99240
9520	0.99240
9521	0.99240
9522	0.99240
9523	0.99240
9524	0.99240
9525	0.99240
9526	0.99240
9527	0.99240
9528	0.99240
9529	0.99240
9530	0.99240
9531	0.99240
9532	0.99240
9533	0.99240
9534	0.99240
9535	0.99240
9536	0.99240
9537	0.99240
9538	0.99240
9539	0.99240
9540	0.99240
9541	0.99240
9542	0.99240
9543	0.99240
9544	0.99240
9545	0.99240
9546	0.99240
9547	0.99240
9548	0.99240
9549	0.99240
9550	0.99240
9551	0.99240
9552	0.99240
9553	0.99240
9554	0.99240
9555	0.99240
9556	0.99240
9557	0.99240
9558	0.99240
9559	0.99240
9560	0.99240
9561	0.99240
9562	0.99240
9563	0.99240
9564	0.99240
9565	0.99240
9566	0.99240
9567	0.99240
9568	0.99240
9569	0.99240
9570	0.99240
9571	0.99240
9572	0.99240
9573	0.99240
9574	0.99240
9575	0.99240
9576	0.99240
9577	0.99240
9578	0.99240
9579	0.99240
9580	0.99240
9581	0.99240
9582	0.99240
9583	0.99240
9584	0.99240
9585	0.99240
9586	0.99240
9587	0.99240
9588	0.99240
9589	0.99240
9590	0.99240
9591	0.99240
9592	0.99240
9593	0.99240
9594	0.99240
9595	0.99240
9596	0.99240
9597	0.99240
9598	0.99240
9599	0.99240
9600	0.99240
9601	0.99240
9602	0.99240
9603	0.99240
9604	0.99240
9605	0.99240
9606	0.99240
9607	0.99240
9608	0.99240
9609	0.99240
9610	0.99240
9611	0.99240
9612	0.99240
9613	0.99240
9614	0.99240
9615	0.99240
9616	0.99240
9617	0.99240
9618	0.99240
9619	0.99240
9620	0.99240
9621	0.99240
9622	0.99240
9623	0.99240
9624	0.99240
9625	0.99240
9626	0.99240
9627	0.99240
9628	0.99240
9629	0.99240
9630	0.99240
9631	0.99240
9632	0.99240
9633	0.99240
9634	0.99240
9635	0.99240
9636	0.99240
9637	0.99240
9638	0.99240
9639	0.99240
9640	0.99240
9641	0.99240
9642	0.99240
9643	0.99240
9644	0.99240
9645	0.99240
9646	0.99240
9647	0.99240
9648	0.99240
9649	0.99240
9650	0.99240
9651	0.99240
9652	0.99240
9653	0.99240
9654	0.99240
9655	0.99240
9656	0.99240
9657	0.99240
9658	0.99240
9659	0.99240
9660	0.99240
9661	0.99240
9662	0.99240
9663	0.99240
9664	0.99240
9665	0.99240
9666	0.99240
9667	0.99240
9668	0.99240
9669	0.99240
9670	0.99240
9671	0.99240
9672	0.99240
9673	0.99240
9674	0.99240
9675	0.99240
9676	0.99240
9677	0.99240
9678	0.99240
9679	0.99240
9680	0.99240
9681	0.99240
9682	0.99240
9683	0.99240
9684	0.99240
9685	0.99240
9686	0.99240
9687	0.99240
9688	0.99240
9689	0.99240
9690	0.99240
9691	0.99240
9692	0.99240
9693	0.99240
9694	0.99240
9695	0.99240
9696	0.99240
9697	0.99240
9698	0.99240
9699	0.99240
9700	0.99240
9701	0.99240
9702	0.99240
9703	0.99240
9704	0.99240
9705	0.99240
9706	0.99240
9707	0.99240
9708	0.99240
9709	0.99240
9710	0.99240
9711	0.99240
9712	0.99240
9713	0.99240
9714	0.99240
9715	0.99240
9716	0.99240
9717	0.99240
9718	0.99240
9719	0.99240
9720	0.99240
9721	0.99240
9722	0.99240
9723	0.99240
9724	0.99240
9725	0.99240
9726	0.99240
9727	0.99240
9728	0.99240
9729	0.99240
9730	0.99240
9731	0.99240
9732	0.99240
9733	0.99240
9734	0.99240
9735	0.99240
9736	0.99240
9737	0.99240
9738	0.99240
9739	0.99240
9740	0.99240
9741	0.99240
9742	0.99240
9743	0.99240
9744	0.99240
9745	0.99240
9746	0.99240
9747	0.99240
9748	0.99240
9749	0.99240
9750	0.99240
9751	0.99240
9752	0.99240
9753	0.99240
9754	0.99240
9755	0.99240
9756	0.99240
9757	0.99240
9758	0.99240
9759	0.99240
9760	0.99240
9761	0.99240
9762	0.99240
9763	0.99240
9764	0.99240
9765	0.99240
9766	0.99240
9767	0.99240
9768	0.99240
9769	0.99240
9770	0.99240
9771	0.99240
9772	0.99240
9773	0.99240
9774	0.99240
9775	0.99240
9776	0.99240
9777	0.99240
9778	0.99240
9779	0.99240
9780	0.99240
9781	0.99240
9782	0.99240
9783	0.99240
9784	0.99240
9785	0.99240
9786	0.99240
9787	0.99240
9788	0.99240
9789	0.99240
9790	0.99240
9791	0.99240
9792	0.99240
9793	0.99240
9794	0.99240
9795	0.99240
9796	0.99240
9797	0.99240
9798	0.99240
9799	0.99240
9800	0.99240
9801	0.99240
9802	0.99240
9803	0.99240
9804	0.99240
9805	0.99240
9806	0.99240
9807	0.99240
9808	0.99240
9809	0.99240
9810	0.99240
9811	0.99240
9812	0.99240
9813	0.99240
9814	0.99240
9815	0.99240
9816	0.99240
9817	0.99240
9818	0.99240
9819	0.99240
9820	0.99240
9821	0.99240
9822	0.99240
9823	0.99240
9824	0.99240
9825	0.99240
9826	0.99240
9827	0.99240
9828	0.99240
9829	0.99240
9830	0.99240
9831	0.99240
9832	0.99240
9833	0.99240
9834	0.99240
9835	0.99240
9836	0.99240
9837	0.99240
9838	0.99240
9839	0.99240
9840	0.99240
9841	0.99240
9842	0.99240
9843	0.99240
9844	0.99240
9845	0.99240
9846	0.99250
9847	0.99250
9848	0.99250
9849	0.99250
9850	0.99250
9851	0.99250
9852	0.99250
9853	0.99250
9854	0.99250
9855	0.99250
9856	0.99250
9857	0.99250
9858	0.99250
9859	0.99250
9860	0.99250
9861	0.99250
9862	0.99250
9863	0.99250
9864	0.99250
9865	0.99250
9866	0.99250
9867	0.99250
9868	0.99250
9869	0.99250
9870	0.99250
9871	0.99250
9872	0.99250
9873	0.99250
9874	0.99250
9875	0.99250
9876	0.99250
9877	0.99250
9878	0.99250
9879	0.99250
9880	0.99250
9881	0.99250
9882	0.99250
9883	0.99250
9884	0.99250
9885	0.99250
9886	0.99250
9887	0.99250
9888	0.99250
9889	0.99250
9890	0.99250
9891	0.99250
9892	0.99250
9893	0.99250
9894	0.99250
9895	0.99250
9896	0.99250
9897	0.99250
9898	0.99250
9899	0.99250
9900	0.99250
9901	0.99250
9902	0.99250
9903	0.99250
9904	0.99250
9905	0.99250
9906	0.99250
9907	0.99250
9908	0.99250
9909	0.99250
9910	0.99250
9911	0.99250
9912	0.99250
9913	0.99250
9914	0.99250
9915	0.99250
9916	0.99250
9917	0.99250
9918	0.99250
9919	0.99250
9920	0.99250
9921	0.99250
9922	0.99250
9923	0.99250
9924	0.99250
9925	0.99250
9926	0.99250
9927	0.99250
9928	0.99250
9929	0.99250
9930	0.99250
9931	0.99250
9932	0.99250
9933	0.99250
9934	0.99250
9935	0.99250
9936	0.99250
9937	0.99250
9938	0.99250
9939	0.99250
9940	0.99250
9941	0.99250
9942	0.99250
9943	0.99250
9944	0.99250
9945	0.99250
9946	0.99250
9947	0.99250
9948	0.99250
9949	0.99250
9950	0.99250
9951	0.99250
9952	0.99250
9953	0.99250
9954	0.99250
9955	0.99250
9956	0.99250
9957	0.99250
9958	0.99250
9959	0.99250
9960	0.99250
9961	0.99250
9962	0.99250
9963	0.99250
9964	0.99250
9965	0.99250
9966	0.99250
9967	0.99250
9968	0.99250
9969	0.99250
9970	0.99250
9971	0.99250
9972	0.99250
9973	0.99250
9974	0.99250
9975	0.99250
9976	0.99250
9977	0.99250
9978	0.99250
9979	0.99250
9980	0.99250
9981	0.99250
9982	0.99250
9983	0.99250
9984	0.99250
9985	0.99250
9986	0.99250
9987	0.99250
9988	0.99250
9989	0.99250
9990	0.99250
9991	0.99250
9992	0.99250
9993	0.99250
9994	0.99250
9995	0.99250
9996	0.99250
9997	0.99250
9998	0.99250
9999	0.99250
10000	0.99250
10001	0.99250
10002	0.99250
10003	0.99250
10004	0.99250
10005	0.99250
10006	0.99250
10007	0.99250
10008	0.99250
10009	0.99250
10010	0.99250
10011	0.99250
10012	0.99250
10013	0.99250
10014	0.99250
10015	0.99250
10016	0.99250
10017	0.99250
10018	0.99250
10019	0.99250
10020	0.99250
10021	0.99250
10022	0.99250
10023	0.99250
10024	0.99250
10025	0.99250
10026	0.99250
10027	0.99250
10028	0.99250
10029	0.99250
10030	0.99250
10031	0.99250
10032	0.99250
10033	0.99250
10034	0.99250
10035	0.99250
10036	0.99250
10037	0.99250
10038	0.99250
10039	0.99250
10040	0.99250
10041	0.99250
10042	0.99250
10043	0.99250
10044	0.99250
10045	0.99250
10046	0.99250
10047	0.99250
10048	0.99250
10049	0.99250
10050	0.99250
10051	0.99250
10052	0.99250
10053	0.99250
10054	0.99250
10055	0.99250
10056	0.99250
10057	0.99250
10058	0.99250
10059	0.99250
10060	0.99250
10061	0.99250
10062	0.99250
10063	0.99250
10064	0.99250
10065	0.99250
10066	0.99250
10067	0.99250
10068	0.99250
10069	0.99250
10070	0.99250
10071	0.99250
10072	0.99250
10073	0.99250
10074	0.99250
10075	0.99250
10076	0.99250
10077	0.99250
10078	0.99250
10079	0.99250
10080	0.99250
10081	0.99250
10082	0.99250
10083	0.99250
10084	0.99250
10085	0.99250
10086	0.99250
10087	0.99250
10088	0.99250
10089	0.99250
10090	0.99250
10091	0.99250
10092	0.99250
10093	0.99250
10094	0.99250
10095	0.99250
10096	0.99250
10097	0.99250
10098	0.99250
10099	0.99250
10100	0.99250
10101	0.99250
10102	0.99250
10103	0.99250
10104	0.99250
10105	0.99250
10106	0.99250
10107	0.99250
10108	0.99250
10109	0.99250
10110	0.99250
10111	0.99250
10112	0.99250
10113	0.99250
10114	0.99250
10115	0.99250
10116	0.99250
10117	0.99250
10118	0.99250
10119	0.99250
10120	0.99250
10121	0.99250
10122	0.99250
10123	0.99250
10124	0.99250
10125	0.99250
10126	0.99250
10127	0.99250
10128	0.99250
10129	0.99250
10130	0.99250
10131	0.99250
10132	0.99250
10133	0.99250
10134	0.99250
10135	0.99250
10136	0.99250
10137	0.99250
10138	0.99250
10139	0.99250
10140	0.99250
10141	0.99250
10142	0.99250
10143	0.99250
10144	0.99250
10145	0.99250
10146	0.99250
10147	0.99250
10148	0.99250
10149	0.99250
10150	0.99250
10151	0.99250
10152	0.99250
10153	0.99250
10154	0.99250
10155	0.99250
10156	0.99250
10157	0.99250
10158	0.99250
10159	0.99250
10160	0.99250
10161	0.99250
10162	0.99250
10163	0.99250
10164	0.99250
10165	0.99250
10166	0.99250
10167	0.99250
10168	0.99250
10169	0.99250
10170	0.99250
10171	0.99250
10172	0.99250
10173	0.99250
10174	0.99250
10175	0.99250
10176	0.99250
10177	0.99250
10178	0.99250
10179	0.99250
10180	0.99250
10181	0.99250
10182	0.99250
10183	0.99250
10184	0.99250
10185	0.99250
10186	0.99250
10187	0.99250
10188	0.99250
10189	0.99250
10190	0.99250
10191	0.99250
10192	0.99250
10193	0.99250
10194	0.99250
10195	0.99250
10196	0.99250
10197	0.99250
10198	0.99250
10199	0.99250
10200	0.99250
10201	0.99250
10202	0.99250
10203	0.99250
10204	0.99250
10205	0.99250
10206	0.99260
10207	0.99260
10208	0.99260
10209	0.99260
10210	0.99260
10211	0.99260
10212	0.99260
10213	0.99260
10214	0.99260
10215	0.99260
10216	0.99260
10217	0.99260
10218	0.99260
10219	0.99260
10220	0.99260
10221	0.99260
10222	0.99260
10223	0.99260
10224	0.99260
10225	0.99260
10226	0.99260
10227	0.99260
10228	0.99260
10229	0.99260
10230	0.99260
10231	0.99260
10232	0.99260
10233	0.99260
10234	0.99260
10235	0.99260
10236	0.99260
10237	0.99260
10238	0.99260
10239	0.99260
10240	0.99260
10241	0.99260
10242	0.99260
10243	0.99260
10244	0.99260
10245	0.99260
10246	0.99260
10247	0.99260
10248	0.99260
10249	0.99260
10250	0.99260
10251	0.99260
10252	0.99260
10253	0.99260
10254	0.99260
10255	0.99260
10256	0.99260
10257	0.99260
10258	0.99260
10259	0.99260
10260	0.99260
10261	0.99260
10262	0.99260
10263	0.99260
10264	0.99260
10265	0.99260
10266	0.99260
10267	0.99260
10268	0.99260
10269	0.99260
10270	0.99260
10271	0.99260
10272	0.99260
10273	0.99260
10274	0.99260
10275	0.99260
10276	0.99260
10277	0.99260
10278	0.99260
10279	0.99260
10280	0.99260
10281	0.99260
10282	0.99260
10283	0.99260
10284	0.99260
10285	0.99260
10286	0.99260
10287	0.99260
10288	0.99260
10289	0.99260
10290	0.99260
10291	0.99260
10292	0.99260
10293	0.99260
10294	0.99260
10295	0.99260
10296	0.99260
10297	0.99260
10298	0.99260
10299	0.99260
10300	0.99260
10301	0.99260
10302	0.99260
10303	0.99260
10304	0.99260
10305	0.99260
10306	0.99260
10307	0.99260
10308	0.99260
10309	0.99260
10310	0.99260
10311	0.99260
10312	0.99260
10313	0.99260
10314	0.99260
10315	0.99260
10316	0.99260
10317	0.99260
10318	0.99260
10319	0.99260
10320	0.99260
10321	0.99260
10322	0.99260
10323	0.99260
10324	0.99260
10325	0.99260
10326	0.99260
10327	0.99260
10328	0.99260
10329	0.99260
10330	0.99260
10331	0.99260
10332	0.99260
10333	0.99260
10334	0.99260
10335	0.99260
10336	0.99260
10337	0.99260
10338	0.99260
10339	0.99260
10340	0.99260
10341	0.99260
10342	0.99260
10343	0.99260
10344	0.99260
10345	0.99260
10346	0.99260
10347	0.99260
10348	0.99260
10349	0.99260
10350	0.99260
10351	0.99260
10352	0.99260
10353	0.99260
10354	0.99260
10355	0.99260
10356	0.99260
10357	0.99260
10358	0.99260
10359	0.99260
10360	0.99260
10361	0.99260
10362	0.99260
10363	0.99260
10364	0.99260
10365	0.99260
10366	0.99260
10367	0.99260
10368	0.99260
10369	0.99260
10370	0.99260
10371	0.99260
10372	0.99260
10373	0.99260
10374	0.99260
10375	0.99260
10376	0.99260
10377	0.99260
10378	0.99260
10379	0.99260
10380	0.99260
10381	0.99260
10382	0.99260
10383	0.99260
10384	0.99260
10385	0.99260
10386	0.99260
10387	0.99260
10388	0.99260
10389	0.99260
10390	0.99260
10391	0.99260
10392	0.99260
10393	0.99260
10394	0.99260
10395	0.99260
10396	0.99260
10397	0.99260
10398	0.99260
10399	0.99260
10400	0.99260
10401	0.99260
10402	0.99260
10403	0.99260
10404	0.99260
10405	0.99260
10406	0.99260
10407	0.99260
10408	0.99260
10409	0.99260
10410	0.99260
10411	0.99260
10412	0.99260
10413	0.99260
10414	0.99260
10415	0.99260
10416	0.99260
10417	0.99260
10418	0.99260
10419	0.99260
10420	0.99260
10421	0.99260
10422	0.99260
10423	0.99260
10424	0.99260
10425	0.99260
10426	0.99260
10427	0.99260
10428	0.99260
10429	0.99260
10430	0.99260
10431	0.99260
10432	0.99270
10433	0.99270
10434	0.99270
10435	0.99270
10436	0.99270
10437	0.99270
10438	0.99270
10439	0.99270
10440	0.99270
10441	0.99270
10442	0.99270
10443	0.99270
10444	0.99270
10445	0.99270
10446	0.99270
10447	0.99270
10448	0.99270
10449	0.99270
10450	0.99270
10451	0.99270
10452	0.99270
10453	0.99270
10454	0.99270
10455	0.99270
10456	0.99270
10457	0.99270
10458	0.99270
10459	0.99270
10460	0.99270
10461	0.99270
10462	0.99270
10463	0.99270
10464	0.99270
10465	0.99270
10466	0.99270
10467	0.99270
10468	0.99270
10469	0.99270
10470	0.99270
10471	0.99270
10472	0.99270
10473	0.99270
10474	0.99270
10475	0.99270
10476	0.99270
10477	0.99270
10478	0.99270
10479	0.99270
10480	0.99270
10481	0.99270
10482	0.99270
10483	0.99270
10484	0.99270
10485	0.99270
10486	0.99270
10487	0.99270
10488	0.99270
10489	0.99270
10490	0.99270
10491	0.99270
10492	0.99270
10493	0.99270
10494	0.99270
10495	0.99270
10496	0.99270
10497	0.99270
10498	0.99270
10499	0.99270
10500	0.99270
10501	0.99270
10502	0.99270
10503	0.99270
10504	0.99270
10505	0.99270
10506	0.99270
10507	0.99270
10508	0.99270
10509	0.99270
10510	0.99270
10511	0.99270
10512	0.99270
10513	0.99270
10514	0.99270
10515	0.99270
10516	0.99270
10517	0.99270
10518	0.99270
10519	0.99270
10520	0.99270
10521	0.99270
10522	0.99270
10523	0.99270
10524	0.99270
10525	0.99270
10526	0.99270
10527	0.99270
10528	0.99270
10529	0.99270
10530	0.99270
10531	0.99270
10532	0.99270
10533	0.99270
10534	0.99270
10535	0.99270
10536	0.99270
10537	0.99270
10538	0.99270
10539	0.99270
10540	0.99270
10541	0.99270
10542	0.99270
10543	0.99270
10544	0.99270
10545	0.99270
10546	0.99270
10547	0.99270
10548	0.99270
10549	0.99270
10550	0.99270
10551	0.99270
10552	0.99270
10553	0.99270
10554	0.99270
10555	0.99270
10556	0.99270
10557	0.99270
10558	0.99270
10559	0.99270
10560	0.99270
10561	0.99270
10562	0.99270
10563	0.99270
10564	0.99270
10565	0.99270
10566	0.99270
10567	0.99270
10568	0.99270
10569	0.99270
10570	0.99270
10571	0.99270
10572	0.99270
10573	0.99270
10574	0.99270
10575	0.99270
10576	0.99270
10577	0.99270
10578	0.99270
10579	0.99270
10580	0.99270
10581	0.99270
10582	0.99270
10583	0.99270
10584	0.99270
10585	0.99270
10586	0.99270
10587	0.99270
10588	0.99270
10589	0.99270
10590	0.99270
10591	0.99270
10592	0.99270
10593	0.99270
10594	0.99270
10595	0.99270
10596	0.99270
10597	0.99270
10598	0.99270
10599	0.99270
10600	0.99270
10601	0.99270
10602	0.99270
10603	0.99270
10604	0.99270
10605	0.99270
10606	0.99270
10607	0.99270
10608	0.99270
10609	0.99270
10610	0.99270
10611	0.99270
10612	0.99270
10613	0.99270
10614	0.99270
10615	0.99270
10616	0.99270
10617	0.99270
10618	0.99270
10619	0.99270
10620	0.99270
10621	0.99270
10622	0.99270
10623	0.99270
10624	0.99270
10625	0.99270
10626	0.99270
10627	0.99270
10628	0.99270
10629	0.99270
10630	0.99270
10631	0.99270
10632	0.99270
10633	0.99270
10634	0.99270
10635	0.99270
10636	0.99270
10637	0.99270
10638	0.99270
10639	0.99270
10640	0.99270
10641	0.99270
10642	0.99270
10643	0.99270
10644	0.99270
10645	0.99270
10646	0.99270
10647	0.99270
10648	0.99270
10649	0.99270
10650	0.99270
10651	0.99270
10652	0.99270
10653	0.99270
10654	0.99270
10655	0.99270
10656	0.99270
10657	0.99270
10658	0.99270
10659	0.99270
10660	0.99270
10661	0.99270
10662	0.99270
10663	0.99270
10664	0.99270
10665	0.99270
10666	0.99270
10667	0.99270
10668	0.99270
10669	0.99270
10670	0.99270
10671	0.99270
10672	0.99270
10673	0.99270
10674	0.99270
10675	0.99270
10676	0.99270
10677	0.99270
10678	0.99270
10679	0.99270
10680	0.99270
10681	0.99270
10682	0.99270
10683	0.99270
10684	0.99270
10685	0.99270
10686	0.99270
10687	0.99270
10688	0.99270
10689	0.99270
10690	0.99270
10691	0.99270
10692	0.99270
10693	0.99270
10694	0.99270
10695	0.99270
10696	0.99270
10697	0.99270
10698	0.99270
10699	0.99270
10700	0.99270
10701	0.99270
10702	0.99270
10703	0.99270
10704	0.99270
10705	0.99270
10706	0.99270
10707	0.99270
10708	0.99270
10709	0.99270
10710	0.99270
10711	0.99270
10712	0.99270
10713	0.99270
10714	0.99270
10715	0.99270
10716	0.99270
10717	0.99270
10718	0.99270
10719	0.99270
10720	0.99270
10721	0.99270
10722	0.99270
10723	0.99270
10724	0.99270
10725	0.99270
10726	0.99270
10727	0.99270
10728	0.99270
10729	0.99270
10730	0.99270
10731	0.99270
10732	0.99270
10733	0.99270
10734	0.99270
10735	0.99270
10736	0.99270
10737	0.99270
10738	0.99270
10739	0.99270
10740	0.99270
10741	0.99270
10742	0.99270
10743	0.99270
10744	0.99270
10745	0.99270
10746	0.99270
10747	0.99270
10748	0.99270
10749	0.99270
10750	0.99270
10751	0.99270
10752	0.99270
10753	0.99270
10754	0.99270
10755	0.99270
10756	0.99270
10757	0.99270
10758	0.99270
10759	0.99270
10760	0.99270
10761	0.99270
10762	0.99270
10763	0.99270
10764	0.99270
10765	0.99270
10766	0.99270
10767	0.99270
10768	0.99270
10769	0.99270
10770	0.99270
10771	0.99270
10772	0.99270
10773	0.99270
10774	0.99270
10775	0.99270
10776	0.99270
10777	0.99270
10778	0.99270
10779	0.99270
10780	0.99270
10781	0.99270
10782	0.99270
10783	0.99270
10784	0.99270
10785	0.99270
10786	0.99270
10787	0.99270
10788	0.99270
10789	0.99270
10790	0.99270
10791	0.99270
10792	0.99270
10793	0.99270
10794	0.99270
10795	0.99270
10796	0.99270
10797	0.99270
10798	0.99270
10799	0.99270
10800	0.99270
10801	0.99270
10802	0.99270
10803	0.99270
10804	0.99270
10805	0.99270
10806	0.99270
10807	0.99270
10808	0.99270
10809	0.99270
10810	0.99270
10811	0.99270
10812	0.99270
10813	0.99270
10814	0.99270
10815	0.99270
10816	0.99270
10817	0.99270
10818	0.99270
10819	0.99270
10820	0.99270
10821	0.99270
10822	0.99270
10823	0.99270
10824	0.99270
10825	0.99270
10826	0.99270
10827	0.99270
10828	0.99270
10829	0.99270
10830	0.99270
10831	0.99270
10832	0.99270
10833	0.99270
10834	0.99270
10835	0.99270
10836	0.99270
10837	0.99270
10838	0.99270
10839	0.99270
10840	0.99270
10841	0.99270
10842	0.99270
10843	0.99270
10844	0.99270
10845	0.99270
10846	0.99270
10847	0.99270
10848	0.99270
10849	0.99270
10850	0.99270
10851	0.99270
10852	0.99270
10853	0.99270
10854	0.99270
10855	0.99270
10856	0.99270
10857	0.99270
10858	0.99270
10859	0.99270
10860	0.99270
10861	0.99270
10862	0.99270
10863	0.99270
10864	0.99270
10865	0.99270
10866	0.99270
10867	0.99270
10868	0.99270
10869	0.99270
10870	0.99270
10871	0.99270
10872	0.99270
10873	0.99270
10874	0.99270
10875	0.99270
10876	0.99270
10877	0.99270
10878	0.99270
10879	0.99270
10880	0.99270
10881	0.99270
10882	0.99270
10883	0.99270
10884	0.99270
10885	0.99270
10886	0.99270
10887	0.99270
10888	0.99270
10889	0.99270
10890	0.99270
10891	0.99270
10892	0.99270
10893	0.99270
10894	0.99270
10895	0.99270
10896	0.99270
